race_id,date,course,track_type,distance,weather,track_moisture,field_size,horse_id,horse_name,umaban,waku,sex,age,jockey,weight_carried,horse_weight,horse_weight_diff,odds,popularity,finish_pos,is_synthetic
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0012,オルフェオペラ,5,2,牝,3,西村,55.3,463.0,-5.0,148.0,18,18,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0050,ドウデュースブラック,6,2,牝,2,岩田望,57.5,478.0,1.0,19.2,8,1,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0045,ノースブラック,7,3,牝,4,ルメール,55.4,526.0,-5.0,40.6,15,13,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0062,ウエストキング,8,3,セ,4,武豊,56.4,433.0,1.0,24.6,10,9,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0049,アーバンキング,9,4,牝,2,西村,57.1,488.0,-9.0,28.5,12,4,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0010,ジャンタルオペラ,10,4,牡,3,戸崎,56.6,483.0,5.0,50.7,16,14,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0016,ステラアイランド,11,5,牡,3,岩田望,57.5,453.0,-3.0,72.9,17,8,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0019,タスティロード,12,5,牡,4,鮫島駿,54.6,491.0,6.0,5.0,2,11,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0053,サクラロード,13,6,牡,3,武豊,52.8,467.0,6.0,14.3,7,12,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0060,ジャスティンホーン,14,6,牡,4,西村,54.9,485.0,-2.0,9.2,4,7,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0000,ウエストオペラ,15,7,牝,4,ルメール,54.0,455.0,-7.0,19.4,9,15,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0040,イクイノックス,16,7,牝,3,鮫島駿,55.5,483.0,2.0,33.5,13,17,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0032,レガレイラオペラ,17,8,牝,2,川田,57.1,494.0,-7.0,11.5,6,5,1
2023-01-29_京都_1,2023-01-29,京都,芝,1800,晴,0.08,18,H0072,アーバンホーン,18,8,牡,4,武豊,54.4,471.0,4.0,28.4,11,16,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0077,ディープアイランド77,1,1,牡,3,西村,56.8,454.0,2.0,14.3,8,7,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0075,ノースオペラ,2,1,牝,3,松山,56.3,497.0,1.0,15.0,9,10,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0059,イクイブラック,3,2,牡,4,ルメール,55.2,479.0,10.0,3.5,2,2,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0053,サクラロード,4,2,牡,3,菅原明,55.8,468.0,6.0,7.1,4,6,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0010,ジャンタルオペラ,5,3,牡,3,ルメール,55.6,472.0,12.0,11.9,7,8,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0055,ウエストミラノ,6,4,牡,3,岩田望,55.5,475.0,-8.0,7.9,6,4,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0043,サウスノックス,7,5,牝,4,岩田望,55.5,475.0,13.0,6.7,3,5,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0065,レガレイラクイーン,8,6,牝,3,鮫島駿,56.3,464.0,6.0,7.4,5,3,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0025,ミカロード,9,7,牝,2,武豊,56.5,468.0,4.0,3.4,1,1,1
2023-01-31_函館_2,2023-01-31,函館,ダート,1000,晴,0.02,10,H0036,ジャンタルロード,10,8,牝,4,坂井,58.7,444.0,-4.0,119.0,10,9,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0031,ジャンタルオー31,1,1,牡,4,戸崎,54.2,467.0,-4.0,8.2,4,5,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0078,ハヤエリーゼ,2,1,牝,2,鮫島駿,55.3,460.0,-10.0,73.2,13,15,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0002,ステラノックス,3,2,牡,3,松山,54.1,463.0,-7.0,65.9,12,12,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0066,ハヤインパクト,4,2,牝,4,岩田望,57.4,475.0,-4.0,6.0,3,4,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0021,イーストアイランド,5,3,牡,2,松山,56.9,499.0,5.0,599.8,16,16,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0036,ジャンタルロード,6,3,牝,4,岩田望,55.5,454.0,0.0,290.4,15,13,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0056,イクイオー,7,4,牡,2,ルメール,58.6,515.0,4.0,30.2,11,11,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0073,ハヤオー,8,4,牡,2,鮫島駿,54.3,515.0,0.0,8.5,5,2,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0065,レガレイラクイーン,9,5,牝,3,横山武,56.7,476.0,11.0,12.6,7,7,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0069,サクラエリーゼ69,10,5,牡,3,菅原明,58.1,472.0,-3.0,4.3,2,9,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0047,リバティホーン,11,6,牡,2,菅原明,54.1,510.0,1.0,11.0,6,8,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0075,ノースオペラ,12,6,牝,3,川田,56.2,489.0,16.0,29.4,10,10,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0052,サクラエリーゼ,13,7,牝,2,松山,52.9,468.0,-4.0,244.2,14,14,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0039,シンエンペラーオー,14,7,牡,2,ルメール,56.2,476.0,-8.0,13.3,8,3,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0019,タスティロード,15,8,牡,4,戸崎,55.5,490.0,2.0,3.5,1,6,1
2023-02-02_函館_3,2023-02-02,函館,ダート,1000,晴,0.06,16,H0077,ディープアイランド77,16,8,牡,3,武豊,55.8,446.0,-5.0,19.8,9,1,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0016,ステラアイランド,1,1,牡,3,松山,58.2,459.0,-0.0,2.4,2,1,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0071,テンハッピーアイランド,2,1,牡,4,横山武,58.8,501.0,-6.0,94.6,9,5,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0062,ウエストキング,3,2,セ,4,武豊,53.9,448.0,-2.0,54.3,7,4,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0000,ウエストオペラ,4,3,牝,4,ルメール,56.8,463.0,9.0,43.9,6,9,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0019,タスティロード,5,4,牡,4,菅原明,56.0,484.0,-2.0,10.9,4,6,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0013,ジャスティンインパクト,6,5,牝,2,菅原明,54.9,480.0,-7.0,2.3,1,2,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0064,イーストミラノ,7,6,牝,4,川田,53.4,457.0,1.0,3.7,3,3,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0045,ノースブラック,8,7,牝,4,坂井,56.0,516.0,-4.0,85.1,8,8,1
2023-02-05_中山_4,2023-02-05,中山,芝,3600,晴,0.01,9,H0023,イーストクイーン,9,8,牝,4,戸崎,53.9,462.0,11.0,25.6,5,7,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0018,イーストホーン,1,1,牝,4,川田,57.7,465.0,-8.0,17.9,7,4,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0002,ステラノックス,2,1,牡,3,坂井,56.9,468.0,3.0,28.3,9,8,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0050,ドウデュースブラック,3,2,牝,2,横山和,56.7,477.0,9.0,6.1,3,6,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0064,イーストミラノ,4,2,牝,4,菅原明,57.3,455.0,3.0,21.5,8,10,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0000,ウエストオペラ,5,3,牝,4,武豊,58.7,455.0,-11.0,8.6,5,1,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0023,イーストクイーン,6,3,牝,4,川田,55.6,463.0,-2.0,3.7,2,9,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0035,ノースノックス,7,4,牝,2,横山武,54.5,428.0,-11.0,140.8,13,11,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0016,ステラアイランド,8,4,牡,3,西村,55.0,452.0,3.0,108.7,11,14,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0034,ダノンオー,9,5,セ,4,ルメール,53.8,429.0,9.0,133.5,12,13,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0040,イクイノックス,10,5,牝,3,鮫島駿,55.6,488.0,-4.0,2.2,1,3,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0068,タスティロード68,11,6,牝,4,武豊,54.8,496.0,-7.0,394.6,14,12,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0001,イーストオー,12,6,牝,2,ルメール,56.0,492.0,-1.0,14.5,6,2,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0049,アーバンキング,13,7,牝,2,鮫島駿,53.9,487.0,-2.0,49.9,10,5,1
2023-02-07_阪神_5,2023-02-07,阪神,ダート,1400,曇,0.04,14,H0015,セントラルクイーン,14,8,牡,3,横山和,56.2,491.0,11.0,7.3,4,7,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0024,ステラキング,1,1,牡,2,松山,53.6,496.0,-6.0,3.3,2,7,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0018,イーストホーン,2,1,牝,4,松山,58.9,484.0,4.0,60.8,14,13,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0058,ディープアイランド,3,2,牡,3,武豊,57.8,510.0,-3.0,14.9,6,8,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0071,テンハッピーアイランド,4,2,牡,4,岩田望,56.4,505.0,-6.0,54.3,13,2,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0020,サウスオペラ,5,3,牡,2,坂井,54.5,501.0,1.0,41.8,10,11,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0028,キタサンキング,6,3,牝,3,横山武,54.4,494.0,2.0,13.5,5,4,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0012,オルフェオペラ,7,4,牝,3,ルメール,55.6,467.0,6.0,41.8,11,14,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0073,ハヤオー,8,4,牡,2,横山和,55.5,507.0,1.0,8.4,3,6,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0057,リバティミラノ,9,5,セ,2,岩田望,55.7,531.0,-4.0,9.4,4,9,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0055,ウエストミラノ,10,5,牡,3,岩田望,57.1,461.0,4.0,2.0,1,1,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0040,イクイノックス,11,6,牝,3,武豊,57.9,496.0,-10.0,26.4,9,10,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0027,タスティインパクト,12,6,牡,2,松山,55.4,470.0,1.0,15.3,7,3,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0003,プログノオペラ,13,7,牡,4,坂井,55.3,486.0,-3.0,109.1,15,15,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0016,ステラアイランド,14,7,牡,3,岩田望,56.3,454.0,-7.0,49.5,12,12,1
2023-02-09_福島_6,2023-02-09,福島,芝,2000,晴,0.01,15,H0000,ウエストオペラ,15,8,牝,4,ルメール,58.0,450.0,6.0,15.7,8,5,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0016,ステラアイランド,1,1,牡,3,ルメール,55.4,456.0,5.0,32.7,8,10,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0019,タスティロード,2,1,牡,4,川田,56.4,482.0,-2.0,7.2,4,4,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0013,ジャスティンインパクト,3,2,牝,2,菅原明,55.3,471.0,5.0,44.6,9,13,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0061,ウエストロード,4,2,牡,2,川田,55.6,490.0,2.0,678.2,16,16,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0030,プログノロード,5,3,牡,4,横山和,53.8,471.0,5.0,4.3,2,2,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0029,ナミュールアイランド,6,3,牝,4,西村,54.4,466.0,4.0,6.2,3,3,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0076,レガレイラアイランド,7,4,牡,3,川田,53.5,486.0,-6.0,57.6,12,15,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0059,イクイブラック,8,4,牡,4,川田,55.2,471.0,-5.0,49.6,10,6,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0003,プログノオペラ,9,5,牡,4,武豊,57.1,497.0,-1.0,139.8,15,8,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0037,ダノンオペラ,10,5,牡,3,武豊,56.6,488.0,-3.0,11.0,5,5,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0054,ジャスティンインパクト54,11,6,セ,2,岩田望,54.9,471.0,-0.0,18.3,6,11,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0062,ウエストキング,12,6,セ,4,戸崎,56.9,435.0,0.0,55.7,11,12,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0036,ジャンタルロード,13,7,牝,4,坂井,54.4,445.0,1.0,22.0,7,9,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0042,プログノブラック,14,7,牡,3,坂井,56.5,450.0,-2.0,84.9,14,7,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0055,ウエストミラノ,15,8,牡,3,川田,56.9,466.0,-5.0,2.2,1,1,1
2023-02-12_京都_7,2023-02-12,京都,ダート,3000,曇,0.12,16,H0065,レガレイラクイーン,16,8,牝,3,菅原明,56.8,479.0,15.0,60.8,13,14,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0056,イクイオー,1,1,牡,2,川田,56.0,519.0,-12.0,39.9,13,11,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0029,ナミュールアイランド,2,1,牝,4,岩田望,58.0,477.0,1.0,6.0,2,2,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0020,サウスオペラ,3,2,牡,2,横山武,55.7,488.0,-5.0,87.3,14,14,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0042,プログノブラック,4,2,牡,3,松山,59.2,452.0,3.0,18.4,8,10,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0013,ジャスティンインパクト,5,3,牝,2,川田,56.8,478.0,-2.0,6.0,3,4,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0049,アーバンキング,6,3,牝,2,西村,58.9,473.0,-6.0,21.7,10,15,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0059,イクイブラック,7,4,牡,4,ルメール,56.1,463.0,-2.0,12.2,6,8,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0043,サウスノックス,8,4,牝,4,岩田望,55.4,481.0,-13.0,7.6,5,7,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0022,キタサンノックス,9,5,牡,2,松山,58.5,477.0,-11.0,286.7,15,6,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0055,ウエストミラノ,10,5,牡,3,西村,57.8,474.0,-3.0,6.1,4,1,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0006,テンハッピーオー,11,6,牡,3,戸崎,56.7,493.0,-1.0,2.8,1,5,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0050,ドウデュースブラック,12,6,牝,2,岩田望,57.7,485.0,3.0,14.9,7,12,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0023,イーストクイーン,13,7,牝,4,菅原明,57.1,463.0,-3.0,19.3,9,9,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0033,サウスホーン,14,7,牝,2,鮫島駿,53.3,497.0,12.0,33.4,11,13,1
2023-02-14_中京_8,2023-02-14,中京,芝,1600,小雨,0.01,15,H0028,キタサンキング,15,8,牝,3,川田,55.1,486.0,2.0,34.0,12,3,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0015,セントラルクイーン,1,1,牡,3,松山,57.5,495.0,10.0,18.7,5,6,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0000,ウエストオペラ,2,1,牝,4,坂井,57.4,456.0,-4.0,84.9,8,7,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0039,シンエンペラーオー,3,2,牡,2,ルメール,55.5,482.0,6.0,3.9,3,4,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0045,ノースブラック,4,3,牝,4,菅原明,54.0,518.0,2.0,184.3,9,9,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0031,ジャンタルオー31,5,4,牡,4,坂井,55.7,470.0,-5.0,24.0,6,8,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0027,タスティインパクト,6,5,牡,2,川田,55.4,471.0,-9.0,45.3,7,3,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0005,ジャスティンミラノ,7,6,牡,4,ルメール,54.3,458.0,11.0,3.4,2,1,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0030,プログノロード,8,7,牡,4,菅原明,56.3,468.0,4.0,1.7,1,2,1
2023-02-16_札幌_9,2023-02-16,札幌,芝,3200,晴,0.03,9,H0013,ジャスティンインパクト,9,8,牝,2,戸崎,57.0,476.0,-7.0,4.0,4,5,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0030,プログノロード,1,1,牡,4,ルメール,55.0,464.0,-1.0,23.0,10,7,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0039,シンエンペラーオー,2,1,牡,2,武豊,54.5,480.0,-9.0,11.5,6,6,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0020,サウスオペラ,3,2,牡,2,菅原明,56.7,496.0,0.0,44.2,11,13,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0048,ソールクイーン48,4,2,牡,2,川田,57.5,426.0,6.0,100.4,13,12,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0057,リバティミラノ,5,3,セ,2,横山武,57.0,532.0,-9.0,63.7,12,8,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0041,ドウデュースオペラ,6,3,牡,2,菅原明,59.4,434.0,7.0,21.3,9,10,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0035,ノースノックス,7,4,牝,2,川田,54.3,432.0,2.0,162.0,15,14,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0027,タスティインパクト,8,4,牡,2,ルメール,53.2,455.0,-5.0,15.6,7,5,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0077,ディープアイランド77,9,5,牡,3,岩田望,56.1,455.0,-3.0,5.5,3,9,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0073,ハヤオー,10,5,牡,2,岩田望,57.4,505.0,-6.0,3.8,1,2,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0001,イーストオー,11,6,牝,2,横山和,55.3,491.0,-5.0,9.2,5,11,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0053,サクラロード,12,6,牡,3,横山和,56.7,455.0,-6.0,4.4,2,1,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0052,サクラエリーゼ,13,7,牝,2,横山和,55.1,483.0,12.0,157.6,14,15,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0010,ジャンタルオペラ,14,7,牡,3,松山,54.4,478.0,4.0,18.0,8,4,1
2023-02-19_函館_10,2023-02-19,函館,ダート,1000,晴,0.03,15,H0044,ソールオー,15,8,牡,4,横山和,54.0,464.0,1.0,6.4,4,3,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0076,レガレイラアイランド,1,1,牡,3,鮫島駿,56.9,482.0,-1.0,17.4,7,7,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0019,タスティロード,2,1,牡,4,西村,56.2,476.0,-6.0,4.5,1,2,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0060,ジャスティンホーン,3,1,牡,4,ルメール,55.9,475.0,-4.0,36.7,11,13,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0053,サクラロード,4,2,牡,3,川田,57.2,463.0,-5.0,4.8,2,5,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0044,ソールオー,5,2,牡,4,戸崎,54.5,464.0,-3.0,5.7,3,4,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0034,ダノンオー,6,2,セ,4,菅原明,54.9,432.0,-4.0,272.3,18,18,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0008,ソールクイーン,7,3,牝,2,横山和,57.3,491.0,-3.0,90.1,15,15,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0039,シンエンペラーオー,8,3,牡,2,ルメール,54.0,474.0,-7.0,12.1,6,8,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0004,ジャンタルオー,9,4,牡,4,西村,55.9,475.0,-1.0,94.0,16,17,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0063,ベラジオクイーン,10,4,牡,3,松山,55.1,460.0,6.0,21.7,9,14,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0079,ハヤエリーゼ79,11,5,牡,2,横山和,56.4,457.0,-0.0,10.3,5,12,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0028,キタサンキング,12,5,牝,3,横山和,54.1,490.0,4.0,63.0,14,16,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0017,オルフェホーン,13,6,牡,2,鮫島駿,58.1,493.0,1.0,53.7,13,6,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0043,サウスノックス,14,6,牝,4,横山和,55.4,477.0,-2.0,30.9,10,9,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0077,ディープアイランド77,15,7,牡,3,川田,55.0,461.0,6.0,39.4,12,11,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0048,ソールクイーン48,16,7,牡,2,坂井,55.6,430.0,-2.0,97.4,17,10,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0005,ジャスティンミラノ,17,8,牡,4,戸崎,56.8,461.0,2.0,8.0,4,3,1
2023-02-21_中山_11,2023-02-21,中山,ダート,1600,曇,0.02,18,H0001,イーストオー,18,8,牝,2,横山武,58.6,488.0,2.0,21.3,8,1,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0039,シンエンペラーオー,1,1,牡,2,戸崎,55.9,477.0,0.0,7.3,6,8,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0005,ジャスティンミラノ,2,1,牡,4,川田,55.9,461.0,-9.0,8.7,7,10,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0042,プログノブラック,3,1,牡,3,鮫島駿,56.5,448.0,2.0,7.2,5,5,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0078,ハヤエリーゼ,4,2,牝,2,川田,59.1,466.0,3.0,82.1,14,11,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0038,プログノロード38,5,2,牝,2,横山和,56.9,457.0,1.0,119.0,15,18,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0029,ナミュールアイランド,6,2,牝,4,戸崎,57.4,451.0,7.0,4.5,2,2,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0014,セントラルオペラ,7,3,牡,4,坂井,54.0,500.0,6.0,6.6,3,3,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0012,オルフェオペラ,8,3,牝,3,横山和,57.4,486.0,3.0,221.6,17,15,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0056,イクイオー,9,4,牡,2,横山武,54.1,521.0,-7.0,51.4,12,14,1
2023-02-23_中京_12,2023-02-23,中京,芝,1200,小雨,0.06,18,H0072,アーバンホーン,10,4,牡,4,横山和,56.4,472.0,-9.0,23.4,10,9,1
